device_id,num_io,read_count,write_count,ts_max,ts_min,duration,avg_offset,avg_size,write_percentage,read_percentage
258,2416127,161053,2255074,1580486396382578,1577808000376604,2678396005974,13284045433,8292.675609,0.933342494,0.066657506
233,2414579,173977,2240602,1580486394350908,1.57781E+15,2678394060818,13195656437,8288.007302,0.9279472736,0.07205272638
568,2412071,174656,2237415,1580486398155593,1.57781E+15,2678396615893,13251791046,8293.5683,0.9275908545,0.0724091455
544,2409764,176660,2233104,1580486396234023,1577808001442687,2678394791336,13244584228,8345.052425,0.9266899165,0.07331008348
761,2409759,29775,2379984,1580486395821742,1577808005029047,2678390792695,296125264771,36336.20906,0.9876439926,0.01235600738
389,2408519,152345,2256174,1580486390730348,1577808001075979,2678389654369,13266453976,8266.647459,0.9367474369,0.06325256309
619,2406137,162531,2243606,1580486392562611,1.57781E+15,2678390897911,13197085151,8303.048732,0.9324514772,0.0675485228
643,2400762,172474,2228288,1580486398347206,1577808001748649,2678396598557,13236524894,8311.024396,0.928158643,0.07184135704
473,2398210,162549,2235661,1580486397178292,1577808001260067,2678395918225,13198797307,8344.329506,0.9322206979,0.06777930206
593,2397160,170664,2226496,1580486393576068,1577808001589039,2678391987029,13212328671,8332.515717,0.9288057535,0.07119424653
531,2396044,162185,2233859,1580486396388686,1577808001391925,2678394996761,13185054589,8332.43073,0.9323113432,0.0676886568
566,2395102,173386,2221716,1580486394847909,1577808001537697,2678393310212,13242601661,8379.893219,0.9276080935,0.07239190648
386,2394672,166263,2228409,1580486392512203,1577808001074207,2678391437996,13214251821,8365.687346,0.9305696145,0.06943038546
508,2392644,158589,2234055,1580486399394986,1577808001344267,2678398050719,13268819911,8347.746483,0.933718096,0.06628190404
537,2391961,163940,2228021,1580486399793965,1577808001406485,2678398387480,13164679416,8336.382929,0.9314620932,0.06853790676
667,2388515,1171218,1217297,1580486248531349,1577808001806171,2678246725178,7642187759,21188.88736,0.5096459516,0.4903540484
204,2386039,165213,2220826,1580486385040105,1577808000216758,2678384823347,13186295064,8323.529921,0.9307584662,0.06924153377
659,2385180,167363,2217817,1580486387913851,1577808001786293,2678386127558,13177546622,8389.226836,0.9298321301,0.07016786993
506,2382487,159616,2222871,1580486391924942,1577808001335739,2678390589203,13201193644,8370.455914,0.9330044613,0.0669955387
523,2377498,0,2377498,1580486399674681,1577808001377459,2678398297222,17989885496,13074.13289,1,0
548,2371474,28,2371446,1580486396870115,1577808001460787,2678395409328,17153707487,8988.60517,0.999988193,0.00001180700273
585,2330272,0,2330272,1580486395744197,1577808001570365,2678394173832,17634192881,8502.952061,1,0
563,2328701,0,2328701,1580486398319463,1577808001517713,2678396801750,16152480584,9267.32662,1,0
680,2286729,83,2286646,1580486399266511,1577808001847453,2678397419058,12808035779,8987.470477,0.9999637036,0.00003629638667
583,2264261,1,2264260,1.58049E+15,1577808001562654,2678397457816,17589917501,8234.259552,0.9999995584,0.000000441645199
732,2258618,0,2258618,1580486395654156,1577808002747402,2678392906754,9770927797,8499.904816,1,0
599,2249992,3379,2246613,1580486397019524,1.57781E+15,2678395410984,11866392749,12845.61686,0.9984982169,0.001501783117
579,2247710,30,2247680,1580486396720822,1577808001555102,2678395165720,13461089946,7604.246569,0.9999866531,0.00001334691753
352,2242241,598476,1643765,1580486390193483,1577808000833718,2678389359765,9718723035,9800.456654,0.7330902432,0.2669097568
409,2232799,11529,2221270,1580486392098265,1577808001108372,2678390989893,16325661994,8669.137985,0.9948365258,0.005163474186
606,2230518,11,2230507,1580486392453265,1577808001623126,2678390830139,13700366018,8736.503761,0.9999950684,0.000004931589882
492,2218788,0,2218788,1580486392739011,1577808001312754,2678391426257,10931279367,11617.72958,1,0
451,2212965,1,2212964,1580486396923622,1577808001203132,2678395720490,13764616463,8866.238546,0.9999995481,0.0000004518824292
255,2208675,95,2208580,1580486394367147,1577808000366684,2678394000463,19483762985,9829.415258,0.9999569878,0.0000430122132
487,2207905,0,2207905,1.58049E+15,1577808001301692,2678394543808,10356272986,11438.01189,1,0
406,2206070,1,2206069,1580486394418651,1577808001106712,2678393311939,12640391832,9417.857138,0.9999995467,0.0000004532947731
459,2200542,22,2200520,1580486394518143,1577808001217509,2678393300634,10023276460,11757.56463,0.9999900025,0.00000999753697
647,2199668,3,2199665,1580486387522639,1577808001757491,2678385765148,12405439953,9221.912165,0.9999986362,0.00000136384218
669,2195394,1434723,760671,1580486217592961,1577808001817746,2678215775215,13212568940,50831.3478,0.346484959,0.653515041
436,2182779,0,2182779,1580486397302281,1577808001173306,2678396128975,10098011144,11524.02147,1,0
392,2181210,1,2181209,1580486398491037,1577808001080835,2678397410202,10288621814,11868.97504,0.9999995415,0.0000004584611294
801,2179308,31383,2147925,1580481578342916,1.57781E+15,2671776663906,227860675116,380687.8893,0.9855995573,0.01440044271
308,2176555,711206,1465349,1580486395495333,1577808000562235,2678394933098,8815331936,15360.48129,0.6732423486,0.3267576514
540,2173069,51,2173018,1580486397790144,1577808001431992,2678396358152,15245116833,8946.652256,0.9999765309,0.00002346911212
400,2170508,0,2170508,1580486398839443,1577808001098832,2678397740611,10059965658,11394.5469,1,0
691,2170099,0,2170099,1580486399285857,1577808001878173,2678397407684,10068484930,11345.04567,1,0
672,2159668,0,2159668,1580486396729244,1.57781E+15,2678394904934,9792242567,11397.96169,1,0
567,2143532,358,2143174,1580486399710499,1577808001537738,2678398172761,31992274152,17139.42985,0.9998329859,0.0001670140684
443,2125011,368955,1756056,1580486395365955,1577808001186521,2678394179434,8476502385,9218.159063,0.8263750164,0.1736249836
450,2123162,164,2122998,1580486398362225,1577808001202143,2678397160082,9020892103,17284.89112,0.9999227567,0.00007724328148
735,2107293,1497921,609372,1578359880609401,1577808002931525,551877677876,11477922792,26665.66279,0.2891728867,0.7108271133
536,2094914,83154,2011760,1580486395297073,1577808001404596,2678393892477,14608958528,11183.8158,0.9603067238,0.03969327619
321,2081521,6,2081515,1580486397645788,1577808000642925,2678397002863,7531660118,7261.759869,0.9999971175,0.000002882507551
218,2078744,239449,1839295,1580486389994514,1577808000246265,2678389748249,8478112313,17660.67418,0.8848107319,0.1151892681
703,2047342,1413,2045929,1580486388187998,1.57781E+15,2678386256308,17700492355,20993.26491,0.9993098369,0.0006901631481
468,2007915,0,2007915,1580486396074021,1577808001245132,2678394828889,45450591165,110797.2656,1,0
594,2004411,8823,1995588,1580486395035783,1577808001589557,2678393446226,11985211930,9263.645574,0.9955982082,0.004401791848
517,1994153,42,1994111,1.58049E+15,1577808001364388,2678394192392,11949263372,9509.179928,0.9999789384,0.00002106157351
519,1982432,1029,1981403,1580486399423382,1577808001368073,2678398055309,15002750960,6813.727753,0.9994809406,0.0005190594179
224,1959184,16925,1942259,1580486375772695,1577808000257049,2678375515646,4971276052,11626.244,0.9913611994,0.008638800644
469,1950458,154538,1795920,1580486395926227,1577808001247619,2678394678608,12098810557,15904.49203,0.9207683529,0.07923164713
755,1944677,80573,1864104,1580486397212713,1577808004729225,2678392483488,127484434440,54530.44155,0.9585674125,0.04143258752
780,1943614,2332,1941282,1580486399699509,1577808006283439,2678393416070,100183102356,25890.84531,0.9988001733,0.001199826715
320,1935758,6,1935752,1580486398629267,1577808000630231,2678397999036,10564020935,8478.986485,0.9999969004,0.000003099560999
53,1931025,189621,1741404,1580486379625478,1577808000014926,2678379610552,6509469158,20401.48445,0.9018029285,0.0981970715
739,1926172,379224,1546948,1580486397591307,1.57781E+15,2678394225197,9819088191,8537.78551,0.8031203859,0.1968796141
217,1896809,57,1896752,1579016972663551,1577808000246061,1208972417490,12852280364,6501.995568,0.9999699495,0.00003005046897
640,1877684,370543,1507141,1580486395952393,1577808001740886,2678394211507,9393520408,8867.654885,0.8026595529,0.1973404471
723,1869020,432280,1436740,1580486382956444,1577808002395433,2678380561011,76982070157,94675.36854,0.7687130154,0.2312869846
496,1866987,4004,1862983,1580486396632227,1577808001323331,2678395308896,8280618440,7417.027894,0.997855368,0.002144631966
341,1825177,4728,1820449,1580486398444201,1577808000788091,2678397656110,4229580725,8097.064208,0.9974095663,0.002590433695
550,1797152,587963,1209189,1580486344057701,1577808001465731,2678342591970,6823471352,15402.56334,0.6728362431,0.3271637569
622,1793252,65,1793187,1580486394377501,1577808001676412,2678392701089,11981399993,7650.134009,0.999963753,0.00003624699708
330,1770809,0,1770809,1580486398606733,1577808000712972,2678397893761,182863134701,14105.68907,1,0
602,1770611,22,1770589,1580486394729843,1577808001615382,2678393114461,7145119013,6778.69446,0.9999875749,0.00001242508942
615,1754626,8452,1746174,1580486395729997,1577808001650592,2678394079405,16377067551,6598.846286,0.9951830191,0.004816980941
753,1753108,0,1753108,1.58049E+15,1577808004395608,2678391086172,51430314990,53186.56379,1,0
560,1740222,251620,1488602,1580486390155501,1577808001502242,2678388653259,9308897270,8036.07058,0.8554092524,0.1445907476
183,1728552,5031,1723521,1580486399043276,1.57781E+15,2678398867906,252307362144,40403.17639,0.9970894714,0.002910528581
766,1718249,76782,1641467,1580486395105194,1577808005182529,2678389922665,9287371536,7699.024986,0.9553138107,0.04468618925
42,1718036,642639,1075397,1580486385164688,1577808000009425,2678385155263,17839757038,12130.22863,0.6259455564,0.3740544436
518,1698600,544,1698056,1580486391395601,1.57781E+15,2678390028431,14481987240,9554.724201,0.9996797363,0.0003202637466
371,1691962,2,1691960,1.58049E+15,1577808000994958,2678395918452,39725155808,4616.409759,0.9999988179,0.000001182059644
235,1678158,4,1678154,1580486397564954,1577808000299332,2678397265622,9255429265,7873.083931,0.9999976164,0.000002383565791
486,1677176,2,1677174,1.58049E+15,1577808001300204,2678396329546,11557558430,8505.827644,0.9999988075,0.000001192480694
554,1672694,510302,1162392,1580486385143451,1.57781E+15,2678383652951,6760188324,14386.52739,0.6949220838,0.3050779162
638,1651932,13,1651919,1580486394069403,1577808001735933,2678392333470,8177565628,6885.532974,0.9999921304,0.000007869573324
267,1645256,63305,1581951,1580486397509631,1577808000402106,2678397107525,9852788034,7246.877432,0.9615227053,0.03847729472
744,1644094,17,1644077,1580486396129604,1577808003619368,2678392510236,74846787540,10092.62219,0.99998966,0.00001034004138
377,1631574,84839,1546735,1580486396574737,1577808001022521,2678395552216,7066544220,9160.033077,0.9480017456,0.05199825445
706,1631333,59360,1571973,1580486399594806,1577808001943476,2678397651330,10051575831,7153.081275,0.9636125794,0.03638742059
184,1580685,618,1580067,1580486396179885,1577808000178808,2678396001077,224085983427,29476.91167,0.9996090303,0.0003909697378
302,1578336,178283,1400053,1580486399168308,1577808000545799,2678398622509,6347704831,16339.79442,0.8870436967,0.1129563033
454,1576522,400141,1176381,1580486380526632,1577808001211397,2678379315235,6500366576,13083.16891,0.7461874937,0.2538125063
794,1564373,9822,1554551,1580486383989111,1.57781E+15,2678369271521,19881454405,23378.49629,0.9937214462,0.006278553772
299,1564091,30304,1533787,1580486394537021,1577808000522518,2678394014503,6646699136,7748.555234,0.9806251682,0.01937483177
357,1561870,358116,1203754,1580486347221047,1577808000898398,2678346322649,7770457479,12874.92016,0.7707133116,0.2292866884
216,1541997,14046,1527951,1580486397378613,1577808000243283,2678397135330,10747309055,7505.708818,0.9908910329,0.009108967138
95,1525639,678221,847418,1578154584870817,1577808000058765,346584812052,11693332439,26869.83594,0.5554511913,0.4445488087
252,1514130,1010819,503311,1580486397376817,1577808000361162,2678397015655,10193253980,17015.81023,0.3324093704,0.6675906296
692,1496776,315951,1180825,1580486388422391,1577808001878868,2678386543523,7411844843,12171.75142,0.7889123022,0.2110876978
574,1492750,11163,1481587,1580486385639744,1577808001550664,2678384089080,13886899935,13248.3971,0.9925218556,0.007478144364
494,1467930,6010,1461920,1580486399918968,1577808001320298,2678398598670,7418464239,7469.730268,0.9959057993,0.004094200677
598,1459987,0,1459987,1.58049E+15,1577808001606885,2678396043595,20273737788,6632.481807,1,0
385,1457963,0,1457963,1580486397393159,1577808001065267,2678396327892,7818430701,6787.098153,1,0
614,1456457,28286,1428171,1580486383195764,1577808001645102,2678381550662,8105220597,7474.226872,0.980578898,0.01942110203
367,1447211,760330,686881,1.58049E+15,1577808000958724,2678389271836,9703192823,15385.75759,0.4746239491,0.5253760509
390,1442211,224048,1218163,1580486239462147,1577808001077364,2678238384783,6242685157,11271.23298,0.8446496386,0.1553503614
587,1425561,221910,1203651,1580486324996676,1577808001572888,2678323423788,6249796460,11454.65267,0.8443349671,0.1556650329
119,1423585,6084,1417501,1580486395476979,1577808000082902,2678395394077,7965742159,6729.97212,0.9957262826,0.004273717411
410,1423026,226164,1196862,1580486324055155,1577808001112123,2678322943032,6211536675,11451.72319,0.8410682588,0.1589317412
393,1422367,766051,656316,1580486399427686,1577808001085837,2678398341849,8718687648,14407.47108,0.4614252159,0.5385747841
346,1405306,0,1405306,1580486394332984,1577808000811802,2678393521182,8370325438,6411.484884,1,0
366,1398681,130441,1268240,1580486391798115,1577808000952943,2678390845172,5996603163,18687.66487,0.9067399929,0.09326000711
720,1395305,1,1395304,1580486394586977,1577808002136936,2678392450041,10134104440,6893.951634,0.9999992833,0.0000007166891827
51,1383460,2531,1380929,1580486398014702,1.57781E+15,2678398000692,12082118591,18594.19563,0.998170529,0.001829471036
774,1382419,3,1382416,1580486396802947,1577808005651237,2678391151710,49158608109,8940.208976,0.9999978299,0.000002170109062
383,1379415,5549,1373866,1580486398007143,1577808001052254,2678396954889,10552617887,8257.774619,0.9959772802,0.004022719776
501,1368273,2294,1365979,1580486395480544,1577808001331636,2678394148908,11880968137,5494.606693,0.998323434,0.001676566007
292,1364442,802,1363640,1580486395718892,1577808000500232,2678395218660,13723961473,6376.880032,0.9994122139,0.0005877860693
425,1338996,8587,1330409,1580486386676642,1577808001152834,2678385523808,10899215099,7580.507282,0.9935869861,0.00641301393
284,1333985,1036073,297912,1580486392451142,1577808000467376,2678391983766,11893599760,18981.32652,0.22332485,0.77667515
562,1333641,8130,1325511,1580486395744902,1577808001511193,2678394233709,8910469940,14747.65285,0.9939039067,0.006096093326
328,1331312,88,1331224,1.58049E+15,1577808000699219,2678397585171,7068118608,6479.51331,0.9999338998,0.00006610020792
639,1328733,12639,1316094,1580486398632071,1577808001739088,2678396892983,9022808779,9647.247656,0.990487931,0.009512069016
381,1299750,37496,1262254,1580486393718265,1577808001042486,2678392675779,12912255354,7762.628272,0.9711513753,0.02884862474
632,1297015,102826,1194189,1580486398207594,1577808001708077,2678396499517,17450061018,25419.1599,0.9207210402,0.07927895977
288,1272441,350539,921902,1580486371467549,1.57781E+15,2678370985549,46380713131,64640.54552,0.7245145354,0.2754854646
315,1262048,558,1261490,1580486390639862,1577808000607253,2678390032609,11574125291,7745.27062,0.9995578615,0.0004421384924
432,1255872,7527,1248345,1580486396325335,1577808001165095,2678395160240,6060161181,13382.28039,0.9940065548,0.005993445192
270,1251273,24114,1227159,1580143065498859,1577808000429905,2335065068954,5258036621,13741.39121,0.9807284262,0.01927157383
604,1220999,36,1220963,1580486393580853,1577808001618865,2678391961988,13653111093,7713.076233,0.9999705159,0.00002948405363
333,1212513,6399,1206114,1580486397450025,1577808000732177,2678396717848,5538581428,7409.709547,0.9947225308,0.00527746919
756,1212334,28,1212306,1580486395239369,1577808004786379,2678390452990,143105075684,14836.59129,0.9999769041,0.00002309594551
779,1194660,152302,1042358,1.58049E+15,1577808006278928,2678393608602,8813396276,15332.50699,0.8725143555,0.1274856445
772,1187969,72,1187897,1580486398012625,1577808005529617,2678392483008,70602276371,8510.737799,0.9999393924,0.00006060764212
747,1176284,4,1176280,1580486398733183,1577808003784662,2678394948521,41826568345,12284.53526,0.9999965995,0.000003400539326
713,1162556,57268,1105288,1580486399425795,1577808002035787,2678397390008,14312063577,7689.260918,0.9507395773,0.04926042272
243,1153542,3,1153539,1.58049E+15,1577808000325609,2678397703351,8668509314,6728.817198,0.9999973993,0.000002600685541
545,1152766,5,1152761,1580486391574124,1.57781E+15,2678390130624,14740125612,6723.966363,0.9999956626,0.000004337393712
690,1147906,2256,1145650,1580486396943554,1577808001868518,2678395075036,6638523450,7065.832471,0.9980346823,0.001965317718
323,1143778,176012,967766,1580486369707931,1577808000662306,2678369045625,5561327476,14466.61399,0.8461134941,0.1538865059
708,1137738,0,1137738,1580486393667663,1577808001951651,2678391716012,14404147367,6940.203836,1,0
528,1127063,6,1127057,1580486398571634,1577808001387639,2678397183995,7485102409,6681.278303,0.9999946764,0.000005323571087
423,1126913,390,1126523,1578070088600106,1577808001141984,262087458122,14724574918,8828.946277,0.9996539218,0.0003460781799
676,1123865,1,1123864,1580486393518357,1577808001837339,2678391681018,6509031364,6808.752411,0.9999991102,0.0000008897865847
648,1123660,81,1123579,1578070278653599,1577808001758908,262276894691,21787375652,8068.441258,0.9999279141,0.00007208586227
142,1123248,57,1123191,1578070373829654,1577808000115487,262373714167,23289508309,8829.482045,0.9999492543,0.00005074569463
628,1116905,1,1116904,1580486377576683,1577808001693833,2678375882850,7568327388,11445.66682,0.9999991047,0.000000895331295
549,1116823,2,1116821,1580486271147702,1577808001462495,2678269685207,16462723740,8345.791217,0.9999982092,0.000001790794065
535,1115095,0,1115095,1.58049E+15,1577808001402511,2678396153039,7302752590,6696.804531,1,0
465,1097380,20,1097360,1580486399535123,1.57781E+15,2678398305263,6719396409,7029.594183,0.9999817748,0.00001822522736
767,1091045,376459,714586,1580486309090265,1577808005191789,2678303898476,20490123083,19135.62886,0.6549555701,0.3450444299
253,1068448,100200,968248,1.58049E+15,1577808000362973,2678351172487,9731096947,8553.734463,0.9062191141,0.09378088592
729,1060572,6517,1054055,1.58049E+15,1577808002693825,2678394515755,5174675180,9487.781854,0.9938552027,0.006144797336
478,1058028,10175,1047853,1579170246777671,1.57781E+15,1362245502581,19347084467,14478.23351,0.9903830522,0.009616947756
428,1052503,64,1052439,1578894149349135,1577808001159748,1086148189387,16819162078,10352.21841,0.9999391926,0.00006080742763
757,1051597,4,1051593,1580486399561532,1577808004793189,2678394768343,24610240174,56917.08154,0.9999961963,0.000003803738504
411,1049178,42495,1006683,1578070238302863,1577808001113565,262237189298,14705032551,8960.605609,0.9594968633,0.04050313674
503,1037612,4537,1033075,1578070196603334,1577808001332878,262195270456,18332970730,8405.971681,0.99562746,0.004372540025
612,1036083,3840,1032243,1578070472011504,1577808001644622,262470366882,12427972050,8400.088595,0.9962937332,0.003706266776
529,1035408,319,1035089,1580486399410228,1577808001388861,2678398021367,5830942779,8149.849582,0.9996919089,0.00030809111
60,1033195,21984,1011211,1578070141606819,1577808000018291,262141588528,14323662576,8330.147506,0.9787223128,0.02127768717
546,1024779,2522,1022257,1578070431000283,1577808001449364,262429550919,16595063827,8477.111104,0.9975389816,0.002461018424
84,1024631,22931,1001700,1578070387352487,1.57781E+15,262387309447,14893529273,8752.578565,0.977620236,0.02237976403
156,1021992,10840,1011152,1578070340999863,1.57781E+15,262340871913,14655293640,8177.399369,0.9893932634,0.01060673665
102,1020214,16687,1003527,1578070180308417,1577808000061795,262180246622,14160608708,8453.366341,0.9836436277,0.01635637229
149,1017432,13689,1003743,1578070521380162,1.57781E+15,262521259592,14336224099,8206.96398,0.9865455382,0.01345446182
75,1014320,9528,1004792,1578070144801239,1577808000030738,262144770501,15720806948,7876.735768,0.9906065147,0.009393485291
71,1012695,8470,1004225,1578070239820484,1577808000028964,262239791520,13943797062,7795.106278,0.9916361787,0.008363821289
50,1011842,7754,1004088,1578070348850307,1577808000013472,262348836835,14484616070,7797.188383,0.9923367482,0.007663251773
134,1010043,6693,1003350,1578070459025887,1577808000105412,262458920475,10497136571,8236.579615,0.9933735494,0.006626450557
644,1008250,5998,1002252,1578070257102991,1577808001751824,262255351167,11733314195,8256.91444,0.9940510786,0.005948921398
781,1008204,89336,918868,1580486399125476,1577808006407038,2678392718438,29984676915,11193.43193,0.9113909487,0.08860905134
715,1007894,0,1007894,1580486396644949,1577808002089214,2678394555735,48218731196,15691.54877,1,0
678,1006907,6024,1000883,1578070502562648,1577808001840368,262500722280,11833924186,8243.214899,0.9940173224,0.005982677646
485,1006065,9133,996932,1578070096138566,1.57781E+15,262094841686,13309306329,7850.258518,0.9909220577,0.00907794228
162,999232,6820,992412,1578070249483938,1.57781E+15,262249352228,10068095982,8238.521232,0.9931747582,0.006825241786
769,983688,11920,971768,1579365762616134,1577808005252812,1557757363322,8682410915,7435.432048,0.9878823367,0.01211766332
589,980377,3,980374,1580486392215076,1577808001574973,2678390640103,90617906242,8115.593018,0.99999694,0.000003060047308
301,973618,7265,966353,1580486395963977,1577808000543316,2678395420661,4628235730,14833.6894,0.9925381412,0.007461858758
379,940997,25774,915223,1580486399883158,1577808001034617,2678398848541,17177251023,7886.929187,0.9726099021,0.02739009795
159,938830,7085,931745,1578070297075513,1577808000130256,262296945257,15904574797,8644.984451,0.9924533728,0.007546627185
152,938024,6767,931257,1578070157265483,1577808000124651,262157140832,16577539767,8746.500371,0.9927858989,0.007214101132
168,934309,6822,927487,1578070087734652,1577808000139309,262087595343,11499438103,8721.805022,0.9926983471,0.007301652879
155,933605,7317,926288,1578070078962901,1.57781E+15,262078836271,9415673455,8683.697247,0.9921626384,0.007837361625
637,931926,1578,930348,1580486390845126,1577808001733062,2678389112064,6612565356,6845.161663,0.9983067325,0.001693267491
158,930642,6868,923774,1.57807E+15,1577808000128334,262072566966,10600969951,8690.548641,0.9926201482,0.007379851758
146,928865,7330,921535,1578070225427113,1577808000119722,262225307391,13097928657,8762.489481,0.9921086487,0.007891351273
413,927597,8335,919262,1578070101025004,1577808001123629,262099901375,9701332139,8773.628582,0.9910144168,0.008985583179
813,886584,166446,720138,1580485871675477,1577836837521381,2649034154096,205067604.2,27120.66109,0.8122614439,0.1877385561
317,851699,1,851698,1580486399183779,1577808000617584,2678398566195,73334360091,5850.919482,0.9999988259,0.000001174123722
291,831579,690,830889,1.58049E+15,1577808000496221,2678389431849,12637496849,7797.077704,0.9991702532,0.0008297467829
698,825738,41925,783813,1.58049E+15,1577808001904847,2678377271553,6098137942,8181.792094,0.9492272367,0.05077276327
939,822229,731,821498,1580056991067069,1580001126698506,55864368563,104798761341,208380.6181,0.9991109533,0.0008890467254
559,815611,22847,792764,1580486376605881,1577808001502043,2678375103838,9698085494,9918.308135,0.9719878717,0.02801212833
681,811725,2652,809073,1580486395384733,1577808001847456,2678393537277,9187977093,6590.804482,0.9967328837,0.003267116326
652,808689,239,808450,1580486399952509,1577808001766207,2678398186302,5878312263,7413.121356,0.9997044599,0.0002955400655
186,794748,10,794738,1580486380633018,1577808000182865,2678380450153,16282757874,6805.577174,0.9999874174,0.0000125826048
705,780077,8,780069,1580486379441415,1577808001941084,2678377500331,6309921684,7079.021871,0.9999897446,0.00001025539786
762,776027,16706,759321,1580486399412662,1577808005131216,2678394281446,6303788382,9942.985674,0.9784723985,0.02152760149
600,771381,8383,762998,1580486377488104,1577808001609235,2678375878869,8346955115,6698.86131,0.989132478,0.01086752202
789,767340,3,767337,1580486395422842,1577808008431132,2678386991710,51619039487,6892.942289,0.9999960904,0.000003909609821
185,764345,0,764345,1580486396354532,1577808000182591,2678396171941,9016180514,6348.710239,1,0
782,724322,0,724322,1580486389891824,1577808006579673,2678383312151,11505548612,7380.843592,1,0
415,721033,432796,288237,1580486347707387,1577808001130965,2678346576422,10120860564,16525.38577,0.3997556284,0.6002443716
82,720659,104804,615855,1580486298998006,1577808000039004,2678298959002,5664145479,11143.88523,0.8545719959,0.1454280041
776,716811,0,716811,1580486391681657,1577808005681441,2678386000216,67416713384,5418.613989,1,0
442,669319,72563,596756,1580486157188451,1.57781E+15,2678156003321,5347524888,10357.67787,0.8915868218,0.1084131782
551,657090,26,657064,1580486131521987,1577808001475591,2678130046396,3728911669,6905.882555,0.9999604316,0.00003956840007
167,645214,320872,324342,1580485215728368,1577808000138951,2677215589417,16867476609,124091.2838,0.5026890303,0.4973109697
664,644813,73,644740,1580486379572732,1577808001796562,2678377776170,12796544228,6322.812077,0.9998867889,0.000113211117
312,639333,5,639328,1580486395501631,1577808000589689,2678394911942,242340040827,6517.954531,0.9999921793,0.000007820650584
596,619970,35880,584090,1580486180059675,1.57781E+15,2678178461365,4960290564,8888.598145,0.9421262319,0.05787376809
576,613758,73257,540501,1.58049E+15,1577808001551235,2678277628895,4584314795,11238.39658,0.8806418817,0.1193581183
306,611812,217,611595,1580486223513248,1577808000559298,2678222953950,31763667596,8565.238838,0.9996453159,0.0003546841187
689,603102,42686,560416,1580486142913212,1577808001864699,2678141048513,4779295816,9056.503742,0.9292225859,0.0707774141
488,600308,30781,569527,1580486142371565,1577808001303586,2678141067979,4584663100,8736.058637,0.9487246547,0.05127534532
172,597738,126571,471167,1578933508306375,1577808000157625,1125508148750,5811694874,14009.42781,0.788250036,0.211749964
505,585581,35005,550576,1580486253950218,1577808001335349,2678252614869,4721828317,8771.096385,0.9402217627,0.05977823734
607,583327,22420,560907,1580486192060143,1577808001628971,2678190431172,4786060614,8204.800724,0.961565297,0.03843470301
527,575641,150,575491,1578990381695312,1577808001386275,1182380309037,6749159204,7457.291416,0.9997394209,0.0002605790762
143,574384,344529,229855,1578846374893736,1.57781E+15,1038374776006,11052974833,21261.0446,0.400176537,0.599823463
665,571674,0,571674,1580486379075884,1577808001804838,2678377271046,7702968168,6780.746677,1,0
629,569561,29,569532,1580486393677293,1577808001702246,2678391975047,17672620953,6856.99084,0.9999490836,0.00005091640755
778,568997,235,568762,1580486391791433,1577808005782846,2678386008587,45856063539,6689.867764,0.9995869926,0.00041300745
447,568905,18530,550375,1.58049E+15,1577808001194375,2678151431135,3833384371,8043.662601,0.9674286568,0.03257134319
605,558824,82,558742,1.58049E+15,1577808001622389,2678164073401,5298951074,6155.038495,0.9998532633,0.0001467367185
452,550283,17831,532452,1.58049E+15,1577808001206924,2678166397206,4443718850,7752.740114,0.967596673,0.03240332702
788,543590,0,543590,1580486374877105,1.57781E+15,2678366907775,177230494616,7847.767854,1,0
584,542179,20294,521885,1580486134958329,1577808001568067,2678133390262,8137825179,7997.292702,0.9625695573,0.03743044271
682,539192,19460,519732,1.58049E+15,1577808001848027,2678164761823,6746086035,8051.129542,0.9639089601,0.03609103993
441,537756,1,537755,1580486394315756,1577808001183265,2678393132491,3385613654,6194.514865,0.9999981404,0.000001859579438
565,534570,8764,525806,1580486131111555,1577808001529907,2678129581648,8455221074,6962.579359,0.9836055147,0.01639448529
824,534258,126532,407726,1580486131526708,1578386062658094,2100068868614,7582390225,12594.63765,0.7631631159,0.2368368841
768,533766,40037,493729,1580486395486163,1577808005227363,2678390258800,8617106059,15328.32266,0.9249914757,0.07500852433
380,532198,778,531420,1580486157100223,1577808001039843,2678156060380,4311156436,6506.307262,0.9985381381,0.001461861939
582,531541,1,531540,1580486131471414,1.57781E+15,2678129910114,3916565492,6235.942906,0.9999981187,0.000001881322419
685,527861,1954,525907,1580486166634295,1577808001860099,2678164774196,4315964832,6708.166945,0.9962982679,0.003701732085
464,527226,1911,525315,1580486189066593,1577808001228887,2678187837706,6267060772,6770.07753,0.9963753684,0.003624631562
394,525712,6,525706,1580486386082661,1577808001087375,2678384995286,15478374922,6615.672033,0.9999885869,0.0000114130931
520,525581,545,525036,1580486162475268,1577808001370751,2678161104517,3428999726,6496.104296,0.9989630523,0.001036947683
787,520160,6224,513936,1580486399962859,1577808007738763,2678392224096,16172578124,12261.25032,0.9880344509,0.01196554906
662,520097,37377,482720,1580486152693568,1577808001793227,2678150900341,15264992708,17347.8335,0.9281345595,0.07186544049
609,519445,1,519444,1580486394690629,1577808001634977,2678393055652,42407582514,5381.764676,0.9999980749,0.000001925131631
362,519262,13,519249,1580486131746285,1577808000937172,2678130809113,19782997707,6552.281107,0.9999749645,0.0000250355312
420,516179,6494,509685,1580486396577228,1577808001136175,2678395441053,19629586008,12381.53258,0.987419093,0.01258090701
